fid,id,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDRE0517_b1_count,NDRE0517_b1_mean,NDRE0517_b1_stdev,NDVI_b1_count,NDVI_b1_mean,NDVI_b1_stdev,T_2021,T_2022,PLOT_ID,n,distance,feature_x,feature_y,nearest_x,nearest_y
"925",,4.845017,0,13.973622,1.870608,40.967266,2.917448,13.632048,5.607089,2.446775,6.395059,74.279762,0,0,8.829168,"6",33.312496,23.634483,,,,,,5.895059,"0",15956,0.555465979251789,0.0328498106438444,15955,0.891754393751664,0.0328340913451571,OG2,OG2_residual,6-b,"1",0,12.2901707088927,55.6732502310308,12.2901707088927,55.6732502310308
"927",,4.865796,0,13.98453,1.874915,41.028496,2.937984,13.71471,5.611427,2.472305,6.392375,74.242065,0,0,8.835423,"6",33.213566,23.583019,,,,,,5.892375,"0",15956,0.549789831339267,0.0291517720615212,15957,0.887018978674176,0.0303351006801086,OG2,OG2_residual,6-b,"1",0,12.2901728816748,55.6732188172385,12.2901728816748,55.6732188172385
"928",,5.321303,0,14.266633,1.969338,42.611946,3.38817,14.758354,6.000924,3.132498,6.358499,73.267189,0,0,9.07801,"6",30.655243,23.297905,,,,,,5.858499,"0",15954,0.374475183959883,0.0396176136540901,15954,0.712777421420135,0.0763774808606973,Mineral,Control,5-d,"1",0,12.290147713043,55.6727777962237,12.290147713043,55.6727777962237
"930",,4.885956,0,13.985292,1.879094,41.032768,2.957908,13.750797,5.632454,2.474086,6.391204,74.239433,0,0,8.817368,"6",33.206661,23.527224,,,,,,5.891204,"0",15963,0.578376351338255,0.0379528867944817,15963,0.900199903052365,0.0330606562567761,OG2,OG2_residual,6-b,"1",0,12.2901786455281,55.6731876518252,12.2901786455281,55.6731876518252
"932",,5.351969,0,14.276827,1.975695,42.669159,3.418478,14.76688,5.987869,3.156353,6.358222,73.231964,0,0,9.072734,"6",30.562801,23.316332,,,,,,5.858222,"0",15953,0.385185580130155,0.0356860577389457,15953,0.730618614973129,0.0702653626401638,Mineral,Control,5-d,"1",0,12.2901498858051,55.6727463824297,12.2901498858051,55.6727463824297
"937",,4.960201,0,14.028214,1.894485,41.273689,3.031286,13.93014,5.673543,2.574533,6.385383,74.09111,0,0,8.849393,"6",32.817421,23.36981,,,,,,5.885383,"0",15959,0.425631118715986,0.0383644363986833,15959,0.780360631147522,0.061082146129357,Mineral,OG2,5-c,"1",0,12.2901815727603,55.6730931620675,12.2901815727603,55.6730931620675
"937",,4.960201,0,14.028214,1.894485,41.273689,3.031286,13.93014,5.673543,2.574533,6.385383,74.09111,0,0,8.849393,"6",32.817421,23.36981,,,,,,5.885383,"0",15959,0.425631118715986,0.0383644363986833,15959,0.780360631147522,0.061082146129357,Mineral,OG2,6-c,"2",0,12.2902196085354,55.6730957928208,12.2902196085354,55.6730957928208
"938",,4.106221,0,13.840406,1.717461,40.219524,2.18728,14.225604,5.814054,2.135017,6.375792,74.74012,0,0,9.232192,"6",34.520596,24.277979,,,,,,5.875792,"0",15956,0.623394432754318,0.0315365159105268,15956,0.919730182394374,0.025676571934816,Control,Mineral,6-a,"1",0,12.2902067418616,55.6735341830611,12.2902067418616,55.6735341830611
"939",,4.976962,0,14.05964,1.897959,41.450085,3.047851,14.107276,5.709741,2.648079,6.379633,73.982506,0,0,8.910004,"6",32.532421,23.327171,,,,,,5.879633,"0",15959,0.416463956637403,0.0358668629381468,15959,0.771243955838933,0.0614253824243308,Mineral,OG2,5-c,"1",0,12.2901837455209,55.6730617482742,12.2901837455209,55.6730617482742
"939",,4.976962,0,14.05964,1.897959,41.450085,3.047851,14.107276,5.709741,2.648079,6.379633,73.982506,0,0,8.910004,"6",32.532421,23.327171,,,,,,5.879633,"0",15959,0.416463956637403,0.0358668629381468,15959,0.771243955838933,0.0614253824243308,Mineral,OG2,6-c,"2",0,12.2902324431583,55.673065116451,12.2902324431583,55.673065116451
"940",,4.137466,0,13.844804,1.723938,40.244205,2.218161,14.144733,5.788029,2.145308,6.378417,74.724922,0,0,9.212111,"6",34.480717,24.204502,,,,,,5.878417,"0",15954,0.606236117711354,0.0305562454263114,15954,0.912002157863107,0.0240996199940635,Control,Mineral,6-a,"1",0,12.290208914638,55.6735027692694,12.290208914638,55.6735027692694
"941",,4.988367,0,14.085471,1.900323,41.595074,3.059123,14.237087,5.753125,2.70853,6.375419,73.893242,0,0,8.962167,"6",32.298164,23.292376,,,,,,5.875419,"0",15958,0.401781222359446,0.0307952381894771,15957,0.756100482657386,0.0583315010220503,Mineral,OG2,5-c,"1",0,12.2901859182772,55.6730303344807,12.2901859182772,55.6730303344807
"942",,4.202686,0,13.84658,1.737458,40.254173,2.282619,14.021451,5.768453,2.149463,6.382419,74.718788,0,0,9.152012,"6",34.464615,24.105438,,,,,,5.882419,"0",15952,0.578129386542404,0.0301211973731423,15952,0.900784619103971,0.02876826067867,Control,Mineral,6-a,"1",0,12.29021108741,55.6734713554775,12.29021108741,55.6734713554775
"943",,5.012338,0,14.10408,1.905292,41.699528,3.082814,14.277346,5.796104,2.752081,6.374112,73.828934,0,0,8.984175,"6",32.129402,23.269627,,,,,,5.874112,"0",15957,0.374316177332604,0.0379750095173993,15957,0.724021645757185,0.072706448159046,Mineral,OG2,5-c,"1",0,12.2901880910293,55.672998920687,12.2901880910293,55.672998920687
"944",,4.27089,0,13.839324,1.751596,40.213448,2.350026,13.844464,5.761528,2.132482,6.388164,74.743866,0,0,9.066786,"6",34.530418,24.007133,,,,,,5.888164,"0",15953,0.586842576330795,0.0300033484366702,15953,0.901730648665595,0.0287812372751095,Control,Mineral,6-a,"1",0,12.2902132601777,55.6734399416854,12.2902132601777,55.6734399416854
"945",,5.047336,0,14.111849,1.912547,41.743134,3.117403,14.244316,5.841404,2.770262,6.375185,73.802086,0,0,8.968664,"6",32.058949,23.256672,,,,,,5.875185,"0",15956,0.352948606326171,0.0292732888965676,15957,0.702871062144933,0.0678062462456,Mineral,OG2,5-c,"1",0,12.290190263777,55.672967506893,12.290190263777,55.672967506893
"951",,5.222633,0,14.159534,1.948884,42.010788,3.290653,14.24979,5.935068,2.881856,6.375007,73.637299,0,0,8.912516,"6",31.626509,23.273699,,,,,,5.875007,"0",15957,0.333593206170463,0.0259553779432635,15957,0.649963913456109,0.0676875395235266,Mineral,Control,5-d,"1",0,12.2901967819944,55.6728732655098,12.2901967819944,55.6728732655098
"952",,4.745675,0,13.914376,1.850015,40.63472,2.819265,13.419699,5.666071,2.308125,6.401952,74.484497,0,0,8.781859,"6",33.849781,23.740103,,,,,,5.901952,"0",15953,0.514307153310506,0.0499129319543432,15953,0.867638027863032,0.0512488349245723,OG2,OG2_residual,6-b,"1",0,12.2902219512056,55.6733142865147,12.2902219512056,55.6733142865147
"953",,5.273655,0,14.191588,1.959461,42.190712,3.341079,14.342393,5.950854,2.956872,6.372001,73.526527,0,0,8.940808,"6",31.335812,23.289581,,,,,,5.872001,"0",15954,0.33867540441092,0.0279041793540677,15954,0.677585280907697,0.0701802419296222,Mineral,Control,5-d,"1",0,12.290198954725,55.672841851715,12.290198954725,55.672841851715
"954",,4.847273,0,13.957001,1.871075,40.87397,2.919677,13.503791,5.643518,2.407877,6.399222,74.337204,0,0,8.786121,"6",33.46323,23.697578,,,,,,5.899222,"0",15958,0.55831290712959,0.0302688314917305,15958,0.897650625124837,0.0282106682612616,OG2,OG2_residual,6-b,"1",0,12.2902241239519,55.6732828727215,12.2902241239519,55.6732828727215
"955",,5.307619,0,14.212709,1.966501,42.309269,3.374645,14.390995,5.957974,3.006302,6.370423,73.453537,0,0,8.95911,"6",31.144266,23.306408,,,,,,5.870423,"0",15958,0.363244260973068,0.0359175832718069,15958,0.713866162063305,0.0749707956030312,Mineral,Control,5-d,"1",0,12.2902011274512,55.6728104379199,12.2902011274512,55.6728104379199
"956",,4.904879,0,13.982368,1.883017,41.016354,2.97661,13.577539,5.628675,2.467241,6.396828,74.249542,0,0,8.791482,"6",33.233189,23.65024,,,,,,5.896828,"0",15954,0.545390136438129,0.0347059194757332,15954,0.886248742673307,0.03538048374321,OG2,OG2_residual,6-b,"1",0,12.2902262966939,55.6732514589281,12.2902262966939,55.6732514589281
"958",,4.943398,0,13.996367,1.891001,41.094929,3.01468,13.639409,5.625189,2.500003,6.39482,74.201164,0,0,8.787791,"6",33.106232,23.596252,,,,,,5.89482,"0",15951,0.5530419677027,0.0360513869445208,15951,0.885904133943889,0.0354158739807874,OG2,OG2_residual,6-b,"1",0,12.2902284694315,55.6732200451344,12.2902284694315,55.6732200451344
"959",,5.340983,0,14.23229,1.973417,42.419174,3.40762,14.448363,5.963671,3.052126,6.368561,73.385872,0,0,8.974221,"6",30.966694,23.32436,,,,,,5.868561,"0",15960,0.363134161056134,0.0312297705924226,15960,0.703551839549739,0.0704106889805815,Mineral,Control,5-d,"1",0,12.2902033001732,55.6727790241247,12.2902033001732,55.6727790241247
"963",,5.37766,0,14.245491,1.98102,42.493271,3.443869,14.469394,5.963628,3.083019,6.367878,73.340248,0,0,8.97039,"6",30.846979,23.343704,,,,,,5.867878,"0",15956,0.381322894597463,0.0367030487046975,15956,0.724767750021239,0.0753173941945488,Mineral,Control,5-d,"1",0,12.2902054728909,55.6727476103292,12.2902054728909,55.6727476103292
"968",,5.005141,0,14.015697,1.9038,41.203438,3.075701,13.752175,5.647085,2.545243,6.39116,74.134361,0,0,8.774242,"6",32.930923,23.381895,,,,,,5.89116,"0",15954,0.434835380101332,0.0333435390149528,15954,0.791191894517621,0.0555271828962139,Mineral,OG2,6-c,"1",0,12.2902371603392,55.6730943899576,12.2902371603392,55.6730943899576
"969",,4.083172,0,13.860535,1.712684,40.332504,2.164501,14.440996,5.863668,2.182121,6.3688,74.670563,0,0,9.304399,"6",34.338062,24.312761,,,,,,5.8688,"0",15952,0.628129095608815,0.0301236750991949,15951,0.922911253276495,0.0224498802479724,Control,Mineral,6-a,"1",0,12.290262330067,55.6735354109462,12.290262330067,55.6735354109462
"970",,5.008128,0,14.040879,1.904419,41.344784,3.078653,13.907837,5.671998,2.604175,6.386106,74.04734,0,0,8.833131,"6",32.702557,23.339436,,,,,,5.886106,"0",15951,0.396040931150656,0.0299805853889054,15951,0.742898469824797,0.0606208903191365,Mineral,OG2,6-c,"1",0,12.2902393330554,55.6730629761629,12.2902393330554,55.6730629761629
"971",,4.107,0,13.862543,1.717623,40.343777,2.18805,14.341417,5.819998,2.186822,6.372033,74.66362,0,0,9.285784,"6",34.319847,24.231327,,,,,,5.872033,"0",15956,0.604240881192726,0.0299951800197603,15957,0.911806713692816,0.0245922857033022,Control,Mineral,6-a,"1",0,12.2902645027989,55.6735039971531,12.2902645027989,55.6735039971531
"972",,5.008589,0,14.059835,1.904515,41.451183,3.079108,14.006812,5.703118,2.648537,6.382894,73.981827,0,0,8.879227,"6",32.530643,23.306465,,,,,,5.882894,"0",15954,0.38959100232382,0.0305838146555486,15955,0.732662744073425,0.0635899248003878,Mineral,OG2,6-c,"1",0,12.2902463418393,55.6730318968478,12.2902463418393,55.6730318968478
"973",,4.173448,0,13.865281,1.731397,40.359146,2.253723,14.211406,5.784463,2.193229,6.376253,74.65416,0,0,9.226835,"6",34.295013,24.126802,,,,,,5.876253,"0",15955,0.587733824521686,0.0332993145292108,15954,0.903461763344568,0.0298553192333973,Control,Mineral,6-a,"1",0,12.2902666755264,55.6734725833598,12.2902666755264,55.6734725833598
"974",,5.022505,0,14.071069,1.9074,41.514236,3.092862,14.00783,5.735705,2.674825,6.382861,73.943008,0,0,8.893059,"6",32.428776,23.286047,,,,,,5.882861,"0",15956,0.352940626770228,0.0296898176544948,15956,0.691803034224078,0.0733054603840242,Mineral,OG2,6-c,"1",0,12.290259176467,55.6730012204667,12.290259176467,55.6730012204667
"975",,4.250615,0,13.862951,1.747393,40.346066,2.329988,14.038792,5.766759,2.187776,6.381856,74.662216,0,0,9.144847,"6",34.316147,24.028883,,,,,,5.881856,"0",15951,0.57870353156067,0.034792926569854,15952,0.893220060642289,0.0354771672526202,Control,Mineral,6-a,"1",0,12.2902688482497,55.6734411695662,12.2902688482497,55.6734411695662
"982",,5.182295,0,14.114367,1.940523,41.757275,3.250786,13.984027,5.859923,2.776157,6.383634,73.793381,0,0,8.841468,"6",32.036102,23.299192,,,,,,5.883634,"0",15958,0.34215970288928,0.028499815558186,15958,0.675445145739097,0.0697119963137985,Mineral,Control,5-d,"1",0,12.2902523692623,55.6728744933899,12.2902523692623,55.6728744933899
"983",,4.747832,0,13.93294,1.850462,40.738918,2.821397,13.52894,5.671582,2.351569,6.398406,74.420349,0,0,8.825315,"6",33.681431,23.759666,,,,,,5.898406,"0",15953,0.52288087312498,0.0531967186134151,15953,0.872365094517224,0.05501874786961,OG2,OG2_residual,6-b,"1",0,12.2902775390999,55.6733155143898,12.2902775390999,55.6733155143898
"984",,5.235767,0,14.143539,1.951607,41.921017,3.303633,14.04012,5.876596,2.844426,6.381813,73.692566,0,0,8.860259,"6",31.771553,23.315174,,,,,,5.881813,"0",15953,0.329404269456901,0.0311302456646522,15953,0.661181617992198,0.0763330084724066,Mineral,Control,5-d,"1",0,12.2902545419484,55.6728430795936,12.2902545419484,55.6728430795936
"985",,4.871002,0,13.976056,1.875994,40.980927,2.943129,13.574641,5.647871,2.452471,6.396922,74.271347,0,0,8.809464,"6",33.290421,23.714632,,,,,,5.896922,"0",15953,0.558867538452806,0.029000166933986,15953,0.897790902585122,0.0273000670067369,OG2,OG2_residual,6-b,"1",0,12.2902797118017,55.6732841005951,12.2902797118017,55.6732841005951
"986",,5.282529,0,14.16854,1.9613,42.061344,3.349849,14.083868,5.892152,2.902935,6.380393,73.606171,0,0,8.875439,"6",31.544827,23.332401,,,,,,5.880393,"0",15953,0.338398436064191,0.0315370669859351,15952,0.666679505540904,0.0742772510839529,Mineral,Control,5-d,"1",0,12.2902567146302,55.6728116657971,12.2902567146302,55.6728116657971
"987",,4.95021,0,14.000846,1.892413,41.120071,3.021412,13.603654,5.629428,2.510486,6.39598,74.185684,0,0,8.792059,"6",33.065609,23.664089,,,,,,5.89598,"0",15955,0.557654664177239,0.0336663762751547,15955,0.894670608420239,0.0302857362388845,OG2,OG2_residual,6-b,"1",0,12.2902818844993,55.6732526868003,12.2902818844993,55.6732526868003
"989",,5.00269,0,14.012878,1.903292,41.187611,3.073278,13.623759,5.619726,2.538644,6.395328,74.144104,0,0,8.769741,"6",32.956493,23.607706,,,,,,5.895328,"0",15956,0.574142549750081,0.0363512601252979,15956,0.899502014200112,0.0341587581869697,OG2,OG2_residual,6-b,"1",0,12.2902840571925,55.6732212730052,12.2902840571925,55.6732212730052
"990",,5.326208,0,14.192526,1.970355,42.195976,3.393017,14.147445,5.907969,2.959067,6.378329,73.523285,0,0,8.891173,"6",31.327305,23.351007,,,,,,5.878329,"0",15955,0.33822955125759,0.0297503805195086,15955,0.660805178519813,0.0713057713126558,Mineral,Control,5-d,"1",0,12.2902588873077,55.6727802520004,12.2902588873077,55.6727802520004
"998",,4.034887,0,13.866739,1.702675,40.367332,2.11678,14.669729,5.937759,2.196642,6.361375,74.649124,0,0,9.367359,"6",34.281792,24.397739,,,,,,5.861375,"0",15956,0.639141283897596,0.0273431718189931,15956,0.93150376281394,0.0174884846191604,Control,Mineral,6-a,"1",0,12.2903248509424,55.6735371182895,12.2903248509424,55.6735371182895
"998",,4.034887,0,13.866739,1.702675,40.367332,2.11678,14.669729,5.937759,2.196642,6.361375,74.649124,0,0,9.367359,"6",34.281792,24.397739,,,,,,5.861375,"0",15956,0.639141283897596,0.0273431718189931,15956,0.93150376281394,0.0174884846191604,Control,Mineral,7-a,"2",0,12.2903437630019,55.6735699903702,12.2903437630019,55.6735699903702
"999",,5.036097,0,14.008554,1.910217,41.163338,3.106295,13.609647,5.638373,2.528525,6.395786,74.159042,0,0,8.726106,"6",32.995705,23.392172,,,,,,5.895786,"0",15958,0.454202785994612,0.0390124730376574,15958,0.812032668755487,0.0540204794441975,Mineral,OG2,6-c,"1",0,12.2902927479224,55.6730956178226,12.2902927479224,55.6730956178226
"1000",,4.059771,0,13.874423,1.707833,40.410458,2.141373,14.614564,5.907556,2.214623,6.363166,74.622574,0,0,9.361633,"6",34.212112,24.342283,,,,,,5.863166,"0",15955,0.624034328032571,0.0326932997410651,15955,0.921788106776076,0.0257149480519506,Control,Mineral,6-a,"1",0,12.2903179182766,55.6735366388062,12.2903179182766,55.6735366388062
"1000",,4.059771,0,13.874423,1.707833,40.410458,2.141373,14.614564,5.907556,2.214623,6.363166,74.622574,0,0,9.361633,"6",34.212112,24.342283,,,,,,5.863166,"0",15955,0.624034328032571,0.0326932997410651,15955,0.921788106776076,0.0257149480519506,Control,Mineral,7-a,"2",0,12.2903565977136,55.6735393139882,12.2903565977136,55.6735393139882
"1001",,5.025995,0,14.02598,1.908123,41.261154,3.096312,13.730042,5.65421,2.569307,6.391878,74.098824,0,0,8.778884,"6",32.837669,23.350351,,,,,,5.891878,"0",15952,0.398447059451742,0.0306556370464603,15952,0.748825571130786,0.062958328159747,Mineral,OG2,6-c,"1",0,12.2902949205941,55.6730642040265,12.2902949205941,55.6730642040265
"1002",,4.076208,0,13.875106,1.71124,40.414291,2.157619,14.50979,5.850949,2.216221,6.366567,74.620209,0,0,9.347065,"6",34.205921,24.253462,,,,,,5.866567,"0",15956,0.605683249288572,0.0317634792088603,15956,0.913674263909784,0.02548257169056,Control,Mineral,6-a,"1",0,12.2903200909641,55.6735052250116,12.2903200909641,55.6735052250116
"1002",,4.076208,0,13.875106,1.71124,40.414291,2.157619,14.50979,5.850949,2.216221,6.366567,74.620209,0,0,9.347065,"6",34.205921,24.253462,,,,,,5.866567,"0",15956,0.605683249288572,0.0317634792088603,15956,0.913674263909784,0.02548257169056,Control,Mineral,7-a,"2",0,12.2903694324264,55.6735086376035,12.2903694324264,55.6735086376035
"1003",,5.013501,0,14.036271,1.905533,41.318916,3.083963,13.79308,5.671419,2.59339,6.389832,74.063263,0,0,8.816504,"6",32.744347,23.319492,,,,,,5.889832,"0",15952,0.361602106128811,0.0255521693294592,15952,0.698895279133138,0.0654577826656525,Mineral,OG2,6-c,"1",0,12.2902970932616,55.6730327902301,12.2902970932616,55.6730327902301
"1004",,4.147056,0,13.880881,1.725926,40.446709,2.227639,14.391088,5.804724,2.229738,6.37042,74.60025,0,0,9.291228,"6",34.153542,24.144152,,,,,,5.87042,"0",15957,0.5972485380651,0.0295616141186927,15957,0.910203510305073,0.0257862058703772,Control,Mineral,6-a,"1",0,12.2903222636472,55.6734738112168,12.2903222636472,55.6734738112168
"1005",,5.016965,0,14.03881,1.906251,41.333164,3.087387,13.755705,5.689867,2.599331,6.391045,74.054489,0,0,8.819314,"6",32.721325,23.301544,,,,,,5.891045,"0",15954,0.346108288718888,0.0299059768911201,15954,0.692151580052118,0.072159819490494,Mineral,OG2,6-c,"1",0,12.2902992659248,55.6730013764335,12.2902992659248,55.6730013764335
"1006",,4.236787,0,13.885776,1.744527,40.474182,2.316322,14.240858,5.775063,2.241192,6.375297,74.583336,0,0,9.214566,"6",34.109154,24.047646,,,,,,5.875297,"0",15959,0.598756737419295,0.0329338656359503,15959,0.906433840735872,0.0292166774674894,Control,Mineral,6-a,"1",0,12.2903244363261,55.6734423974218,12.2903244363261,55.6734423974218
"1012",,4.584221,0,13.911411,1.816547,40.618076,2.659698,13.703938,5.697837,2.301186,6.392725,74.494743,0,0,8.934144,"6",33.876671,23.826191,,,,,,5.892725,"0",15955,0.569063928548687,0.028646488731486,15955,0.899719358353509,0.0268979358381723,OG2,OG2_residual,6-b,"1",0,12.2903309543368,55.6733481560355,12.2903309543368,55.6733481560355
"1013",,5.126293,0,14.071079,1.928914,41.514297,3.195437,13.714707,5.783434,2.674851,6.392375,73.94297,0,0,8.79051,"6",32.428677,23.324558,,,,,,5.892375,"0",15953,0.354455167653119,0.0315065860544051,15953,0.693895656928174,0.0719292069211527,Mineral,Control,6-d,"1",0,12.2903118676435,55.6728759917427,12.2903118676435,55.6728759917427
"1014",,4.744175,0,13.956098,1.849704,40.8689,2.817783,13.705531,5.676031,2.405763,6.392673,74.340324,0,0,8.885797,"6",33.471424,23.777582,,,,,,5.892673,"0",15958,0.543119974280303,0.0422669340180294,15958,0.890572097437739,0.0365312228226973,OG2,OG2_residual,6-b,"1",0,12.2903331269985,55.6733167422397,12.2903331269985,55.6733167422397
"1015",,5.17501,0,14.094434,1.939012,41.645382,3.243585,13.736914,5.797842,2.729505,6.391655,73.862267,0,0,8.799714,"6",32.216885,23.34086,,,,,,5.891655,"0",15955,0.304129050129897,0.0251734671034415,15956,0.611568849734583,0.0701660841407755,Mineral,Control,6-d,"1",0,12.2903247021233,55.6728453153311,12.2903247021233,55.6728453153311
"1016",,4.881236,0,13.99877,1.878116,41.108421,2.953243,13.723042,5.646414,2.505628,6.392105,74.192856,0,0,8.85513,"6",33.084435,23.730005,,,,,,5.892105,"0",15956,0.567244687316321,0.0309351951323552,15956,0.903958732063802,0.0255359062348563,OG2,OG2_residual,6-b,"1",0,12.2903352996559,55.6732853284436,12.2903352996559,55.6732853284436
"1017",,5.227313,0,14.120059,1.949854,41.789223,3.295277,13.770741,5.815699,2.789476,6.390557,73.773712,0,0,8.810953,"6",31.984489,23.3589,,,,,,5.890557,"0",15955,0.330746069674729,0.0278525985336777,15955,0.657518058382056,0.0661431333017228,Mineral,Control,5-d,"1",0,12.2903186248798,55.6727817668993,12.2903186248798,55.6727817668993
"1017",,5.227313,0,14.120059,1.949854,41.789223,3.295277,13.770741,5.815699,2.789476,6.390557,73.773712,0,0,8.810953,"6",31.984489,23.3589,,,,,,5.890557,"0",15955,0.330746069674729,0.0278525985336777,15955,0.657518058382056,0.0661431333017228,Mineral,Control,6-d,"2",0,12.2903375366043,55.6728146389167,12.2903375366043,55.6728146389167
"1018",,4.973954,0,14.02131,1.897335,41.234936,3.044878,13.709292,5.620586,2.558376,6.392551,74.114967,0,0,8.818847,"6",32.880032,23.676502,,,,,,5.892551,"0",15954,0.558952871653555,0.0323590264565436,15954,0.896464679475654,0.0292040409648405,OG2,OG2_residual,6-b,"1",0,12.2903374723089,55.6732539146473,12.2903374723089,55.6732539146473
"1020",,5.037477,0,14.030558,1.910503,41.286846,3.107659,13.687586,5.603988,2.580019,6.393256,74.083008,0,0,8.778776,"6",32.796162,23.618164,,,,,,5.893256,"0",15954,0.574993536814018,0.0391441192757528,15954,0.902958427670158,0.0299214969834709,OG2,OG2_residual,6-b,"1",0,12.2903396449577,55.6732225008508,12.2903396449577,55.6732225008508
"1021",,5.277927,0,14.14416,1.960346,41.924503,3.345301,13.822809,5.831656,2.84588,6.388867,73.690422,0,0,8.820116,"6",31.765921,23.378519,,,,,,5.888867,"0",15953,0.353261936217545,0.0344628362316389,15953,0.69177627885169,0.077009076921791,Mineral,Control,5-d,"1",0,12.2903144744466,55.6727814798511,12.2903144744466,55.6727814798511
"1021",,5.277927,0,14.14416,1.960346,41.924503,3.345301,13.822809,5.831656,2.84588,6.388867,73.690422,0,0,8.820116,"6",31.765921,23.378519,,,,,,5.888867,"0",15953,0.353261936217545,0.0344628362316389,15953,0.69177627885169,0.077009076921791,Mineral,Control,6-d,"2",0,12.2903503710865,55.6727839624995,12.2903503710865,55.6727839624995
"1026",,5.070418,0,14.007427,1.917332,41.157017,3.140215,13.519999,5.621369,2.525889,6.398696,74.162941,0,0,8.689419,"6",33.00592,23.448675,,,,,,5.898696,"0",15953,0.426974978636314,0.038310616412047,15953,0.779421529784544,0.0579043076737027,Mineral,OG2,6-c,"1",0,12.2903461628783,55.6731282594599,12.2903461628783,55.6731282594599
"1029",,4.044377,0,13.888491,1.704642,40.489422,2.126159,14.882796,6.005636,2.247546,6.354459,74.573952,0,0,9.411395,"6",34.084534,24.435461,,,,,,5.854459,"0",15955,0.640562793824487,0.0271261363815512,15955,0.930688176902997,0.0191344282065867,Control,Mineral,7-a,"1",0,12.2903713338433,55.6735692804368,12.2903713338433,55.6735692804368
"1030",,5.046358,0,14.007135,1.912344,41.155376,3.116436,13.520924,5.627221,2.525205,6.398666,74.163948,0,0,8.712481,"6",33.008572,23.400948,,,,,,5.898666,"0",15958,0.437073842917996,0.0413172959257385,15958,0.794938765360697,0.0580116299409244,Mineral,OG2,6-c,"1",0,12.2903483355099,55.6730968456625,12.2903483355099,55.6730968456625
"1031",,4.055798,0,13.891716,1.707009,40.507523,2.137446,14.815237,5.963425,2.255093,6.356652,74.562813,0,0,9.408028,"6",34.055286,24.371441,,,,,,5.856652,"0",15957,0.629118261624079,0.0303200286417247,15957,0.923070617316622,0.0241481433704803,Control,Mineral,7-a,"1",0,12.2903735064906,55.673537866641,12.2903735064906,55.673537866641
"1032",,5.027294,0,14.014897,1.908392,41.198944,3.097595,13.582482,5.636201,2.54337,6.396668,74.137123,0,0,8.750383,"6",32.938179,23.360159,,,,,,5.896668,"0",15957,0.416824934558327,0.040716106523434,15957,0.771178834587139,0.0665319051624068,Mineral,OG2,6-c,"1",0,12.2903505081372,55.6730654318649,12.2903505081372,55.6730654318649
"1033",,4.067461,0,13.891778,1.709427,40.507874,2.148974,14.706462,5.901701,2.255239,6.360183,74.562592,0,0,9.396653,"6",34.054722,24.275955,,,,,,5.860183,"0",15955,0.602881710178536,0.030784312291152,15954,0.913176648465407,0.0251351421457697,Control,Mineral,7-a,"1",0,12.2903756791336,55.673506452845,12.2903756791336,55.673506452845
"1034",,5.002138,0,14.013559,1.903178,41.191433,3.072733,13.59035,5.64104,2.540239,6.396412,74.141747,0,0,8.771959,"6",32.950314,23.331841,,,,,,5.896412,"0",15956,0.377350086859442,0.0272924671337981,15956,0.725922140093204,0.0611670780726587,Mineral,OG2,6-c,"1",0,12.2903526807602,55.673034018067,12.2903526807602,55.673034018067
"1035",,4.139548,0,13.899718,1.72437,40.552441,2.220218,14.597919,5.851612,2.273821,6.363707,74.535156,0,0,9.344908,"6",33.982712,24.161871,,,,,,5.863707,"0",15954,0.609489972678524,0.0286103291739872,15954,0.919087327974728,0.0223529024037178,Control,Mineral,7-a,"1",0,12.2903833311931,55.6734754180121,12.2903833311931,55.6734754180121
"1036",,4.989822,0,14.00391,1.900625,41.137276,3.060561,13.502771,5.643464,2.517658,6.399255,74.175095,0,0,8.760435,"6",33.037819,23.316402,,,,,,5.899255,"0",15956,0.36000990931773,0.0326022790225671,15956,0.720321794372733,0.0707227782626472,Mineral,OG2,6-c,"1",0,12.2903548533789,55.673002604269,12.2903548533789,55.673002604269
"1037",,4.232327,0,13.908,1.743602,40.598927,2.311913,14.459674,5.813921,2.293203,6.368194,74.506538,0,0,9.273552,"6",33.907608,24.065788,,,,,,5.868194,"0",15954,0.604640541760952,0.0330744322674997,15954,0.912812928153232,0.0261657015135112,Control,Mineral,7-a,"1",0,12.2903961659107,55.673444741616,12.2903961659107,55.673444741616
"1042",,5.027542,0,14.009726,1.908444,41.169914,3.09784,13.39209,5.692888,2.531267,6.402848,74.154999,0,0,8.737438,"6",32.985081,23.330116,,,,,,5.902848,"0",15957,0.318193338094681,0.0251725470722319,15957,0.631786889713002,0.0624805370009362,Mineral,Control,6-d,"1",0,12.2903613712093,55.6729083628735,12.2903613712093,55.6729083628735
"1043",,4.557675,0,13.933642,1.811044,40.742859,2.633462,13.93186,5.721263,2.353212,6.385327,74.417923,0,0,9.014974,"6",33.675064,23.843544,,,,,,5.885327,"0",15953,0.547758013901124,0.0418645848475778,15953,0.886392033231645,0.0365101992129217,OG2,OG2_residual,6-b,"1",0,12.2903865422841,55.6733493838617,12.2903865422841,55.6733493838617
