"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-06-29,41,0.728493558934757,0.728175275382542,0.0114991200489125,2022-06-29,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-07-06,41,0.637018531560898,0.637021621068319,0.0102659179829061,2022-07-06,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-07-13,41,0.531989740473883,0.532635268356119,0.0123413325220878,2022-07-13,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-07-20,41,0.409842020698956,0.409769415216787,0.0143655860264386,2022-07-20,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-07-27,41,0.350555248558521,0.349170698225498,0.0101937077473849,2022-07-27,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-08-03,41,0.302049169887085,0.301173483534735,0.014612845344735,2022-08-03,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-08-10,41,0.276767551594851,0.276709442844196,0.0158490494691899,2022-08-10,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-08-17,41,0.251642219456179,0.252279803955129,0.0116992186189496,2022-08-17,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-08-24,41,0.239342019440872,0.240527252799698,0.0131787294289097,2022-08-24,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-08-31,41,0.229058993501323,0.228048687534673,0.0178406289512557,2022-08-31,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-09-07,41,0.265481240515198,0.26567185989448,0.0165681505376206,2022-09-07,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-09-14,41,0.334341328591108,0.338437348604202,0.0232227293308824,2022-09-14,2022,"MIN",2022,7
"CON","MIN","2-a","Kontrol 2021","Mineral N 2022","denmark","25-10",2022-09-21,41,0.381271114945412,0.38429616689682,0.0199950838461518,2022-09-21,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-03-31,40,0.276594510035855,0.280064577148074,0.0168306653254798,2021-03-31,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-04-07,40,0.284549863362799,0.287743157270003,0.0195251636105735,2021-04-07,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-04-14,40,0.424382203817368,0.425849682518414,0.0174616877920925,2021-04-14,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-04-21,40,0.268583465473992,0.268043567736944,0.013837991548436,2021-04-21,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-04-28,40,0.368219450992696,0.365459592559007,0.0196060209188751,2021-04-28,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-05-05,40,0.393952772897832,0.395712212604635,0.0172597205485491,2021-05-05,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-05-12,40,0.400371416526682,0.402642122524626,0.0214258231469156,2021-05-12,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-05-19,40,0.476485445605971,0.508534223738672,0.0224005630116798,2021-05-19,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-05-26,40,0.698424045141641,0.710069227786291,0.0167245814014994,2021-05-26,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-06-02,40,0.778496014220374,0.779178793941225,0.0162960268512723,2021-06-02,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-06-09,40,0.812223828122729,0.813565290825707,0.0146331992266433,2021-06-09,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-06-16,40,0.822975450470334,0.823117136529514,0.0139520947688392,2021-06-16,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-06-23,40,0.807927940730695,0.809037057337938,0.016233374485401,2021-06-23,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-06-30,40,0.759232057544289,0.765866552868848,0.0217517510014962,2021-06-30,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-07-07,40,0.65489798784256,0.643778775875666,0.0245659885291314,2021-07-07,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-07-14,40,0.555742769369057,0.544212137558022,0.0188698928651152,2021-07-14,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-07-21,40,0.470183184104306,0.472404279879161,0.0199532884705279,2021-07-21,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-07-28,40,0.401048173507055,0.401827692985535,0.0131819359958171,2021-07-28,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-08-04,40,0.371555403229736,0.372072477425848,0.0156153319403529,2021-08-04,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-08-11,40,0.339627298286983,0.341824777424335,0.0165352993511727,2021-08-11,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-08-18,40,0.325365072488785,0.326120302081108,0.0176513947546482,2021-08-18,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-08-25,40,0.33729419537953,0.337214006199723,0.0161272676306821,2021-08-25,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-09-01,40,0.357196755707264,0.357373276991504,0.0207168221296299,2021-09-01,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-09-08,40,0.315993855042117,0.313855354275022,0.0168625225815626,2021-09-08,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-09-15,40,0.308600097894669,0.306928038597107,0.015575221636229,2021-09-15,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-09-22,40,0.326990269124508,0.325145537654559,0.0186739767280717,2021-09-22,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-09-29,40,0.383888527750969,0.383856121036741,0.018948176358309,2021-09-29,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-10-06,40,0.443695309379744,0.427638792092838,0.0195309551772735,2021-10-06,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-10-13,40,0.53840436703629,0.505051973320189,0.0248197631112166,2021-10-13,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-10-20,40,0.599046019407419,0.600833943256965,0.0217974406595413,2021-10-20,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-10-27,40,0.62715241755103,0.628314710744135,0.0114794900930533,2021-10-27,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-11-03,40,0.664716854691505,0.665134325623512,0.0101837230096053,2021-11-03,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-11-10,40,0.706580400466919,0.706198871135712,0.0129889484184483,2021-11-10,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-11-17,40,0.748443946242332,0.747263416647911,0.0157941738272913,2021-11-17,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-11-24,40,0.775628311749624,0.68261040100357,0.024707210906332,2021-11-24,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-12-01,40,0.770518480667046,0.602889326329415,0.0305897504037532,2021-12-01,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-12-08,40,0.764430037566594,0.621580087221586,0.0288951460701914,2021-12-08,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-12-15,40,0.758341594466141,0.640270848113757,0.0272005417366297,2021-12-15,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-12-22,40,0.752253151365689,0.658961609005928,0.0255059374030679,2021-12-22,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2021-12-29,40,0.746164708265236,0.677652369898099,0.0238113330695061,2021-12-29,2021,"CON",2021,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-01-05,40,0.740076265164784,0.69634313079027,0.0221167287359443,2022-01-05,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-01-12,40,0.733987822064332,0.715033891682441,0.0204221244023826,2022-01-12,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-01-19,40,0.729276804349954,0.727680285962728,0.0202286803754619,2022-01-19,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-01-26,40,0.727596122484941,0.72702907369687,0.0233377890231517,2022-01-26,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-02-02,40,0.699724763631821,0.699311718344688,0.0241649560630321,2022-02-02,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-02-09,40,0.505980082920619,0.506977741207395,0.0194483653509191,2022-02-09,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-02-16,40,0.429251402616501,0.475785604545048,0.0169458985328674,2022-02-16,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-02-23,40,0.541384547948837,0.605917673025812,0.0166247589513659,2022-02-23,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-03-02,40,0.648533741633097,0.643729866970153,0.0127161482925571,2022-03-02,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-03-09,40,0.619566473222914,0.620992290122168,0.0119526326833736,2022-03-09,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-03-16,40,0.587173819541931,0.588002840677897,0.0124608899156252,2022-03-16,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-03-23,40,0.516658527510507,0.517092108726501,0.0128533394142453,2022-03-23,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-03-30,40,0.557408813209761,0.557956767933709,0.0128609060442873,2022-03-30,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-04-06,40,0.589145314693451,0.591645057996114,0.0115009283646941,2022-04-06,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-04-13,40,0.640033411979675,0.642481390635173,0.0110911943018436,2022-04-13,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-04-20,40,0.692558871848243,0.693209267088345,0.0092016947954627,2022-04-20,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-04-27,40,0.733355666909899,0.733347479786192,0.0093468499669272,2022-04-27,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-05-04,40,0.774008785684903,0.774467620111647,0.0115132201961906,2022-05-04,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-05-11,40,0.794877365231514,0.796753540384669,0.0082407102249014,2022-05-11,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-05-18,40,0.809941917657852,0.810766511103686,0.0068266758530893,2022-05-18,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-05-25,40,0.825594509925161,0.825463209432714,0.005507983320917,2022-05-25,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-06-01,40,0.84960230588913,0.849785339832306,0.0048947600647807,2022-06-01,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-06-08,40,0.862446705500285,0.860859824344516,0.0051322159561095,2022-06-08,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-06-15,40,0.85731205675337,0.850705806165934,0.0062426257936749,2022-06-15,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-06-22,40,0.843089954720603,0.838324379335557,0.0077070784227024,2022-06-22,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-06-29,40,0.737941074229422,0.737524582090832,0.0113023582180695,2022-06-29,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-07-06,40,0.667742262283961,0.668173710505168,0.0116949714720249,2022-07-06,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-07-13,40,0.573654166289738,0.57564859517983,0.0143927195375519,2022-07-13,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-07-20,40,0.448126846126148,0.4489650534732,0.0164618642867675,2022-07-20,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-07-27,40,0.367370806634426,0.36607614159584,0.0132512062322348,2022-07-27,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-08-03,40,0.301359564065933,0.301457219624094,0.013387575363075,2022-08-03,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-08-10,40,0.279244853981904,0.279376486848508,0.013703984690697,2022-08-10,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-08-17,40,0.261411007759827,0.261985629796982,0.0112628322759909,2022-08-17,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-08-24,40,0.246957049115884,0.247203135216723,0.0129326160579007,2022-08-24,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-08-31,40,0.243666472280918,0.24256355725989,0.0149292450550259,2022-08-31,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-09-07,40,0.275919521848361,0.274855114519596,0.0157426787939454,2022-09-07,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-09-14,40,0.344470039010048,0.345822550356388,0.0226587657816708,2022-09-14,2022,"MIN",2022,7
"CON","MIN","1-a","Kontrol 2021","Mineral N 2022","denmark","25-8",2022-09-21,40,0.404015105962753,0.403484880924225,0.0177513232454657,2022-09-21,2022,"MIN",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-03-31,41,0.254319971516019,0.255280184958662,0.0143936079749394,2021-03-31,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-04-07,41,0.286373943394544,0.285769254273298,0.0163422090058424,2021-04-07,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-04-14,40.9571428571429,0.43614678127425,0.43435161284038,0.0170751958819372,2021-04-14,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-04-21,40.9714285714286,0.25002757523741,0.250690194396746,0.0112083851448482,2021-04-21,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-04-28,41,0.348702107250941,0.348090288644077,0.0153735431836636,2021-04-28,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-05-05,41,0.381642527440015,0.381381413515876,0.0140906370737973,2021-05-05,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-05-12,41,0.391058922252234,0.390450993004967,0.0136317446800496,2021-05-12,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-05-19,41,0.481173474537998,0.489556215362611,0.0132291342784414,2021-05-19,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-05-26,41,0.741922946977409,0.74700783216764,0.013086450293601,2021-05-26,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-06-02,41,0.845464028063274,0.848551838170915,0.0108415464028006,2021-06-02,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-06-09,41,0.88353212012185,0.864303710063299,0.0081361537178357,2021-06-09,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-06-16,41,0.874687410127721,0.871157235474813,0.0074558880401863,2021-06-16,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-06-23,41,0.863418768752705,0.854200575086806,0.0078992625112058,2021-06-23,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-06-30,41,0.845035465340889,0.845131917605324,0.0079063911114848,2021-06-30,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-07-07,41,0.783403199681349,0.74573621807658,0.0108516047000694,2021-07-07,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-07-14,41,0.61416163129939,0.596355664790893,0.0138964483975337,2021-07-14,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-07-21,41,0.468131705054215,0.466474569269589,0.0175747693616098,2021-07-21,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-07-28,41,0.370752185583115,0.370275417963664,0.0102619778675337,2021-07-28,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-08-04,41,0.334038546042783,0.334054843300865,0.0127835658966519,2021-08-04,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-08-11,40.9928571428571,0.27062102533006,0.272452276519367,0.0136904565085257,2021-08-11,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-08-18,40.9,0.274116578427228,0.284832549095154,0.0141726968809962,2021-08-18,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-08-25,40.9642857142857,0.303507051233089,0.310661392552512,0.0157390198936419,2021-08-25,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-09-01,41,0.315112802066973,0.318386023065873,0.0177182982941823,2021-09-01,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-09-08,41,0.277431051232039,0.279625004600911,0.0127774018291679,2021-09-08,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-09-15,41,0.344581799374686,0.343542496363322,0.0116274944610065,2021-09-15,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-09-22,41,0.397305016716321,0.396243045727412,0.0128687305065492,2021-09-22,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-09-29,41,0.406044728226132,0.405092153284285,0.0156993796635005,2021-09-29,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-10-06,41,0.420879408007576,0.405452495766065,0.0175451301296965,2021-10-06,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-10-13,41,0.508853707048628,0.478950865211941,0.0174475773237645,2021-10-13,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-10-20,41,0.560205185854876,0.560570105358406,0.0217836220852202,2021-10-20,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-10-27,41,0.599061604963724,0.599907594028289,0.0194461759316572,2021-10-27,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-11-03,41,0.662153728306293,0.662028863198227,0.0146574577342511,2021-11-03,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-11-10,41,0.706787019968033,0.706351826588313,0.0155862217458585,2021-11-10,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-11-17,41,0.751420311629772,0.750674789978398,0.0165149857574659,2021-11-17,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-11-24,41,0.780129006778707,0.68498167862049,0.0201710710567518,2021-11-24,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-12-01,41,0.773803589599473,0.601736900468285,0.0234541639846821,2021-12-01,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-12-08,41,0.766416532652719,0.619998298012293,0.023829090838822,2021-12-08,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-12-15,41,0.759029475705964,0.638259695556301,0.0242040176929619,2021-12-15,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-12-22,41,0.75164241875921,0.656521093100309,0.0245789445471018,2021-12-22,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2021-12-29,41,0.744255361812455,0.674782490644317,0.0249538714012417,2021-12-29,2021,"OG2",2021,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-01-05,41,0.736868304865701,0.693043888188326,0.0253287982553816,2022-01-05,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-01-12,41,0.729481247918946,0.711305285732333,0.0257037251095215,2022-01-12,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-01-19,41,0.73014256790912,0.729835867943181,0.025113298868566,2022-01-19,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-01-26,41,0.748510317160533,0.748958656421075,0.0223990958184003,2022-01-26,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-02-02,41,0.707798942923546,0.706768989562988,0.0193081628531217,2022-02-02,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-02-09,41,0.488530337810516,0.49952953841005,0.0203172064253262,2022-02-09,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-02-16,41,0.42497300288894,0.481507552521569,0.012616594721164,2022-02-16,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-02-23,41,0.558182171025834,0.629034855536052,0.014177879451641,2022-02-23,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-03-02,41,0.659818927447001,0.651559930472147,0.0168999082719286,2022-03-02,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-03-09,41,0.63472271888029,0.633991496193977,0.0140164281862477,2022-03-09,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-03-16,41,0.583513071139653,0.580867111682892,0.014762052334845,2022-03-16,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-03-23,41,0.524158364487073,0.524194914197165,0.0143205220182795,2022-03-23,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-03-30,41,0.565281346203789,0.565164338738199,0.0131046970759237,2022-03-30,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-04-06,41,0.60091169277827,0.603114195664724,0.0131656548008322,2022-04-06,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-04-13,41,0.645604415734609,0.647595993677775,0.0165418598800897,2022-04-13,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-04-20,41,0.692975642425673,0.695206982748849,0.0197233062769685,2022-04-20,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-04-27,41,0.7383168835421,0.742549593351325,0.0192217722687186,2022-04-27,2022,"OG2_residual",2022,7
"OG2","OG2_residual","10-b","OG2 2021","OG2 andet 2022","denmark","25-14",2022-05-04,41,0.772536681622875,0.78098564762242,0.0227789468778183,2022-05-04,2022,"OG2_residual",2022,7
