"Treatment_2021","Treatment_2022","PLOT_ID","Year_estab","Block_a","Block_b","Treatment order","Order original","unique id","country.x","plot_number","Anthesis_23062021_Biomass_dryweight_kgha","Harvest_06082021_harvestable_grain_yield_15_moisture_kgha","16-11-2021 Biomass dryweight (kg/ha)","Anthesis_31052022_Biomass_dryweight_kgha","Harvest_11082022_harvestable_grain_yield_15_moisture_kgha","Field sheet order","timestamp","country.y","count","max","mean","min","median","std","Date","Year_obs","Treatment","fertiliser_type"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-06-30,"denmark",8,0.445141181586281,0.429992153057976,0.411915570362355,0.428996754442753,0.0104043966797,2021-06-30,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-07-07,"denmark",8,0.38823187989848,0.37094316276766,0.356453936623067,0.370295995326877,0.0104689191540601,2021-07-07,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-07-14,"denmark",8,0.366100430488586,0.345013792316119,0.327406853437424,0.344676395257314,0.0129966641155381,2021-07-14,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-07-21,"denmark",8,0.351289776819093,0.331745713949203,0.311240443161556,0.332052970571177,0.0137100762221962,2021-07-21,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-07-28,"denmark",8,0.340540955464045,0.321013708909353,0.297094206015269,0.321384638547897,0.0140976955493291,2021-07-28,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-08-04,"denmark",8,0.335944990671816,0.313280988307226,0.287175753388275,0.312282575636494,0.0145334456461247,2021-08-04,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-08-11,"denmark",8,0.305301608783858,0.28345713870866,0.256222870276899,0.283214445016822,0.0149996002413788,2021-08-11,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-08-18,"denmark",7.82857142857143,0.323821444170816,0.306092648846763,0.287514052220753,0.305194010053362,0.0111893308215907,2021-08-18,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-08-25,"denmark",7.75,0.349063754081726,0.329857543110847,0.314168240875006,0.327972397208214,0.0110304831760004,2021-08-25,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-09-01,"denmark",7.99285714285714,0.357947285757178,0.33899631436382,0.322611355178413,0.337517226842188,0.0115856114974511,2021-09-01,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-09-08,"denmark",8,0.281569487282208,0.267527892546994,0.25463760729347,0.266590942974601,0.00880541122585,2021-09-08,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-09-15,"denmark",8,0.236315086483955,0.21792379617691,0.192005825042725,0.220226275920868,0.0139366319403052,2021-09-15,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-09-22,"denmark",8,0.223512987295787,0.202837005257607,0.169072654098272,0.207077962656816,0.017278088722378,2021-09-22,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-09-29,"denmark",8,0.253719079825613,0.233177840709686,0.19959236929814,0.236448587642776,0.0177103991930683,2021-09-29,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-10-06,"denmark",8,0.282546723054515,0.262019666177886,0.233459301470291,0.263790874372399,0.0162738103508239,2021-10-06,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-10-13,"denmark",8,0.298910223302387,0.274558647757485,0.258125980695089,0.272633047330947,0.0129181565716862,2021-10-13,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-10-20,"denmark",8,0.314193943032512,0.281489487047549,0.244759153436731,0.28187162567068,0.0209544813260436,2021-10-20,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-10-27,"denmark",8,0.312280545671466,0.286693513551086,0.250906379233119,0.288925619746642,0.0177204162215015,2021-10-27,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-11-03,"denmark",8,0.331008193393548,0.309943849841754,0.28544366483887,0.306700552503268,0.0147685792762786,2021-11-03,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-11-10,"denmark",8,0.377283573150635,0.342264175415039,0.305107459425926,0.333941280841827,0.0249046059325337,2021-11-10,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-11-17,"denmark",8,0.423558952907721,0.374584500988324,0.324771254012982,0.361182009180387,0.0350406325887888,2021-11-17,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-11-24,"denmark",8,0.452567266981244,0.376534910445466,0.3230804079318,0.358135999602712,0.0434022380627568,2021-11-24,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-12-01,"denmark",8,0.44862796824712,0.356891416586362,0.305895702197002,0.338476163836626,0.0446953591532432,2021-12-01,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-12-08,"denmark",8,0.445981135047399,0.357148067538555,0.302553462752929,0.341047877531785,0.0443357574825103,2021-12-08,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-12-15,"denmark",8,0.443334301847678,0.357404718490747,0.299211223308857,0.343619591226945,0.0439761558117774,2021-12-15,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-12-22,"denmark",8,0.440687468647957,0.35766136944294,0.295868983864784,0.346191304922104,0.0436165541410446,2021-12-22,2021,"BVC","bbf"
"BVC","BVC","11d-9",2021,"4a","4b",49,119,64,"denmark","26-64",3683.9,2749.755496,201.4133333,3452.28,1768.574407,9,2021-12-29,"denmark",8,0.438040635448236,0.357918020395132,0.292526744420712,0.348763018617263,0.0432569524703117,2021-12-29,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-03-31,"denmark",6,0.174502152417387,0.166696290884699,0.158652728157384,0.168304733932018,0.005320336004453,2021-03-31,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-04-07,"denmark",6,0.179941641737004,0.17186521095078,0.165041130720353,0.172205016726539,0.0049283759079265,2021-04-07,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-04-14,"denmark",6,0.197142963608106,0.181004106998444,0.169259270032247,0.179782768090566,0.0093746430551012,2021-04-14,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-04-21,"denmark",6,0.191657713836148,0.180305487254546,0.170006881157557,0.179916208876031,0.0072555251674549,2021-04-21,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-04-28,"denmark",6,0.220296360972456,0.203192390823611,0.190053029840154,0.201065896625133,0.0109800762685954,2021-04-28,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-05-05,"denmark",6,0.284579039665691,0.256597786618952,0.233054930442258,0.251369707155646,0.0187053862436298,2021-05-05,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-05-12,"denmark",6,0.315069899485822,0.289027169085386,0.260987450417719,0.285803276980132,0.0189655253402235,2021-05-12,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-05-19,"denmark",6,0.356201384001806,0.33168204520878,0.300179606056154,0.330813508396758,0.0190621447191576,2021-05-19,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-05-26,"denmark",6,0.460849777396236,0.435433819003048,0.406840325998408,0.43893614854841,0.0181068388102132,2021-05-26,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-06-02,"denmark",6,0.506829662869374,0.484720750401417,0.459887446214755,0.487994304547707,0.0155507412273436,2021-06-02,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-06-09,"denmark",6,0.526655152991966,0.509089200584977,0.486217029668667,0.512309874649401,0.0137590234064393,2021-06-09,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-06-16,"denmark",6,0.544370096511942,0.529148519433365,0.512876228996055,0.529649022946913,0.0108933754002911,2021-06-16,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-06-23,"denmark",6,0.539399143722322,0.529172466860877,0.511891351805793,0.531283312373691,0.00964073319402,2021-06-23,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-06-30,"denmark",6,0.472042344392292,0.460302566252058,0.4439659232185,0.461350687912532,0.0100710452460343,2021-06-30,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-07-07,"denmark",6,0.429066573411159,0.415083634001868,0.400614350493533,0.416162769945841,0.0101001619059347,2021-07-07,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-07-14,"denmark",6,0.396961922320176,0.380587993633179,0.37038417616669,0.378947328243937,0.0100175553661942,2021-07-14,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-07-21,"denmark",6,0.346615045198372,0.3293583492438,0.31510939342635,0.329354937587465,0.0115981597253786,2021-07-21,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-07-28,"denmark",6,0.307155311107635,0.290412217378616,0.278019597133001,0.286304841438929,0.0102460249327123,2021-07-28,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-08-04,"denmark",6,0.282893011612551,0.264844102518899,0.254288883436294,0.259125130162353,0.0111731071790148,2021-08-04,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-08-11,"denmark",6,0.275181381830147,0.260504626802036,0.243237877530711,0.261542829019683,0.0123726015527998,2021-08-11,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-08-18,"denmark",6,0.310159480571747,0.302420633179801,0.293907729216984,0.302284668173109,0.0055115401811365,2021-08-18,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-08-25,"denmark",6,0.347547501325607,0.335220739245415,0.321598671376705,0.335664041340351,0.0088870063482318,2021-08-25,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-09-01,"denmark",6,0.346439580725772,0.332116263253348,0.314387875901801,0.333374625231538,0.0107269410867177,2021-09-01,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-09-08,"denmark",6,0.278828234722217,0.26306056852142,0.247604713198684,0.26244702012766,0.0107514390006794,2021-09-08,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-09-15,"denmark",6,0.231779898206393,0.219337505598863,0.200625685354074,0.220885207255681,0.0100930233020335,2021-09-15,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-09-22,"denmark",6,0.240169487893581,0.215078569948673,0.194276341547569,0.212502504388491,0.0144434358614186,2021-09-22,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-09-29,"denmark",6,0.275125766793887,0.240234543879827,0.214329043196307,0.237385057740741,0.0189033714640471,2021-09-29,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-10-06,"denmark",6,0.296058156305835,0.25932448925007,0.230689584440182,0.25831898715761,0.0208009841911021,2021-10-06,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-10-13,"denmark",6,0.273123674094677,0.259084831923246,0.235892176628113,0.264831729233265,0.0147894704714417,2021-10-13,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-10-20,"denmark",6,0.296757744625211,0.278722134418786,0.253648549318314,0.282904116436839,0.0173659415449947,2021-10-20,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-10-27,"denmark",6,0.323896668053099,0.298300854538624,0.268658141548536,0.300618331233154,0.0212648130088512,2021-10-27,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-11-03,"denmark",6,0.358746267855167,0.317750693431922,0.277624816766807,0.317544566733497,0.0280729653313756,2021-11-03,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-11-10,"denmark",6,0.393829524517059,0.337196626833507,0.286408373287746,0.334446924073356,0.0349692776799202,2021-11-10,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-11-17,"denmark",6,0.428912781178951,0.356642560235092,0.295191929808685,0.351349281413214,0.0418655900284647,2021-11-17,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-11-24,"denmark",6,0.452050562876501,0.370733519745443,0.303533715046454,0.363798029759364,0.0456340165495046,2021-11-24,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-12-01,"denmark",6,0.448908299652498,0.373043536695082,0.310903603461251,0.366448838319351,0.042521094250034,2021-12-01,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-12-08,"denmark",6,0.444969671430872,0.374996555385305,0.31824404045717,0.368802739613092,0.0391996462287297,2021-12-08,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-12-15,"denmark",6,0.441031043209247,0.376949574075528,0.32558447745309,0.371156640906832,0.0358781982074255,2021-12-15,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-12-22,"denmark",6,0.437092414987621,0.378902592765751,0.332924914449009,0.373510542200572,0.0325567501861212,2021-12-22,2021,"BVC","bbf"
"BVC","BVC","1c-9",2021,"3a","3b",50,140,80,"denmark","26-80",5050.6,5080.217513,243.88,3761.68,2060.031972,10,2021-12-29,"denmark",6,0.433153786765995,0.380855611455974,0.340265351444928,0.375864443494313,0.029235302164817,2021-12-29,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-03-31,"denmark",7,0.190269977918693,0.176929082189287,0.168226848755564,0.176061149154391,0.007219909723582,2021-03-31,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-04-07,"denmark",7,0.186661674254606,0.171746232274438,0.159464161614982,0.168612972915578,0.0098236306336055,2021-04-07,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-04-14,"denmark",7,0.189822872479757,0.172696580489477,0.157345535854499,0.170759946107864,0.0107095978067566,2021-04-14,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-04-21,"denmark",7,0.206707818877129,0.182504569490751,0.164066558082898,0.181476134984266,0.0128766810299739,2021-04-21,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-04-28,"denmark",7,0.224310945635451,0.206467355240364,0.184034718438647,0.207483087043117,0.0125817948080515,2021-04-28,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-05-05,"denmark",7,0.28247450867243,0.286834081723576,0.250256975753265,0.264464052622778,0.010383899764795,2021-05-05,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-05-12,"denmark",7,0.31987998177085,0.355025396460579,0.287942084304073,0.302918450089923,0.0105188379407321,2021-05-12,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-05-19,"denmark",7,0.368397896637893,0.423216711197581,0.337236246705653,0.352689768512147,0.0104758554934185,2021-05-19,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-05-26,"denmark",7,0.483143470471813,0.49019220121661,0.455494921299673,0.469853010915575,0.0094468910413395,2021-05-26,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-06-02,"denmark",7,0.533132332066695,0.517045475542545,0.498749093463023,0.51927325129509,0.0119094466402505,2021-06-02,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-06-09,"denmark",7,0.520801228505594,0.503124038378398,0.486048355146691,0.506124986542596,0.011900405054567,2021-06-09,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-06-16,"denmark",7,0.498255962693187,0.482986990539801,0.465423464972191,0.485923544163742,0.011093684761642,2021-06-16,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-06-23,"denmark",7,0.458062082529068,0.441543973154492,0.421276130610042,0.444845027393765,0.0128673578405545,2021-06-23,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-06-30,"denmark",7,0.384897811984529,0.365728405428852,0.349794369503484,0.362312110474591,0.0126246377728592,2021-06-30,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-07-07,"denmark",7,0.341117193098782,0.325636954129148,0.309913391496589,0.32357056692344,0.0108758591330882,2021-07-07,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-07-14,"denmark",7,0.33630334284334,0.321307258236976,0.306321488900317,0.320252958507765,0.010404132960719,2021-07-14,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-07-21,"denmark",7,0.330821023455688,0.315218989338194,0.300431552742209,0.314261879239764,0.0098012505498315,2021-07-21,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-07-28,"denmark",7,0.317336360613505,0.301166921854019,0.286095062891642,0.29922166466713,0.0098265819251537,2021-07-28,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-08-04,"denmark",7,0.304690505726402,0.286097555896457,0.270771228182478,0.28395621615405,0.0110945935237544,2021-08-04,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-08-11,"denmark",7,0.296048997166205,0.284949552319488,0.271630083796929,0.285092242907505,0.0078893198422631,2021-08-11,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-08-18,"denmark",7,0.325753401517868,0.3090900349617,0.293099383115768,0.309971601963043,0.010315877571702,2021-08-18,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-08-25,"denmark",7,0.346435032784939,0.327852688729763,0.313631266355515,0.328032243996859,0.0103457752848044,2021-08-25,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-09-01,"denmark",7,0.348732995277359,0.336025100875468,0.324497336539484,0.335496662308772,0.0081930462537067,2021-09-01,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-09-08,"denmark",7,0.290570224182946,0.27454565373205,0.260928969049738,0.272825973942166,0.0105297544516534,2021-09-08,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-09-15,"denmark",7,0.226187559962273,0.20985749065876,0.198104867339134,0.206761974096298,0.0105527966283261,2021-09-15,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-09-22,"denmark",7,0.205173683663209,0.189804393798113,0.178630493581295,0.186840146780014,0.0100243460231771,2021-09-22,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-09-29,"denmark",7,0.230088786946403,0.214809911946456,0.202219759424527,0.212979902823766,0.0098636367151306,2021-09-29,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-10-06,"denmark",7,0.259466539299677,0.239678186142728,0.222760906531697,0.236812209799176,0.012091548976651,2021-10-06,2021,"BVC","bbf"
"BVC","BVC","5b-9",2021,"1a","2b",51,11,93,"denmark","26-93",3125.8,3393.756083,168.0466667,2214.68,1467.226744,11,2021-10-13,"denmark",7,0.308211076827276,0.265181659233002,0.237857131021363,0.254786339544115,0.0232594743193615,2021-10-13,2021,"BVC","bbf"
