"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","country.y","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-08-18,"denmark",39.76,0.234422926306725,0.235132478475571,0.0137162184342741,2021-08-18,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-08-25,"denmark",39.9428571428571,0.227018528933428,0.22650223617651,0.0147855281449702,2021-08-25,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-09-01,"denmark",40,0.238515406948369,0.237808838892145,0.0151757083304201,2021-09-01,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-09-08,"denmark",40,0.209691880004747,0.210956384738286,0.01211687250595,2021-09-08,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-09-15,"denmark",40,0.219169576962789,0.226510127385457,0.0196289195058246,2021-09-15,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-09-22,"denmark",40,0.230946640173594,0.230046845972538,0.0167105739625791,2021-09-22,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-09-29,"denmark",40,0.26894395881229,0.268063073356946,0.0191134337542785,2021-09-29,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-10-06,"denmark",40,0.305781046076426,0.304996899550869,0.0226085592164761,2021-10-06,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-10-13,"denmark",40,0.348154700937725,0.349917738210587,0.0316452841673578,2021-10-13,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-10-20,"denmark",40,0.376851219397325,0.379503447275895,0.0302294188967117,2021-10-20,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-10-27,"denmark",40,0.38770459940309,0.38898404858215,0.0226885359367567,2021-10-27,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-11-03,"denmark",40,0.413738522678614,0.414606237163146,0.0213993574337412,2021-11-03,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-11-10,"denmark",40,0.446672692894936,0.447565510869026,0.0229518627747893,2021-11-10,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-11-17,"denmark",40,0.479606863111257,0.480524784574906,0.0245043681158373,2021-11-17,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-11-24,"denmark",40,0.50149100428737,0.502244488058801,0.0255459572323257,2021-11-24,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-12-01,"denmark",40,0.499065081575024,0.49923713705433,0.0254635306547826,2021-12-01,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-12-08,"denmark",40,0.495902490259996,0.495480481368392,0.0253470429956023,2021-12-08,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-12-15,"denmark",40,0.492739898944969,0.491723825682455,0.0252305553364219,2021-12-15,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-12-22,"denmark",40,0.489577307629941,0.487967169996518,0.0251140676772416,2021-12-22,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2021-12-29,"denmark",40,0.486414716314914,0.48421051431058,0.0249975800180613,2021-12-29,2021,"OG2",2021,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-01-05,"denmark",40,0.483252124999886,0.480453858624643,0.0248810923588809,2022-01-05,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-01-12,"denmark",40,0.480089533684859,0.476697202938706,0.0247646046997006,2022-01-12,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-01-19,"denmark",40,0.476926942369831,0.472940547252769,0.0246481170405202,2022-01-19,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-01-26,"denmark",40,0.470766403893037,0.466508805275218,0.0243490899889183,2022-01-26,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-02-02,"denmark",40,0.428799666464329,0.424090921878815,0.0261602527461946,2022-02-02,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-02-09,"denmark",39.1428571428571,0.33837246469089,0.337337785533496,0.0336532791012099,2022-02-09,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-02-16,"denmark",39.1428571428571,0.332449457475117,0.332678858722959,0.0276129432022571,2022-02-16,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-02-23,"denmark",40,0.390876182488033,0.393652200698852,0.0278138795069285,2022-02-23,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-03-02,"denmark",40,0.398578988654273,0.400516389381318,0.0186642154252954,2022-03-02,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-03-09,"denmark",40,0.36090358878885,0.357469776556605,0.0171879443029562,2022-03-09,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-03-16,"denmark",40,0.32997690141201,0.331218282381693,0.0168114641370872,2022-03-16,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-03-23,"denmark",40,0.319266792209375,0.319681915144126,0.0154751539784705,2022-03-23,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-03-30,"denmark",40,0.349503364591371,0.349393565385115,0.0170784586419661,2022-03-30,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-04-06,"denmark",40,0.371783669789632,0.371986762682597,0.013636889308691,2022-04-06,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-04-13,"denmark",40,0.415285472075144,0.414252026875814,0.0165766417980194,2022-04-13,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-04-20,"denmark",40,0.456553394240992,0.457197609756674,0.0202815503414188,2022-04-20,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-04-27,"denmark",40,0.512528912297317,0.513023262577397,0.0190766039969665,2022-04-27,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-05-04,"denmark",40,0.545956124862035,0.547047998933565,0.0286342423586618,2022-05-04,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-05-11,"denmark",40,0.58104191507612,0.582530602937987,0.0247841704198542,2022-05-11,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-05-18,"denmark",40,0.611649483442307,0.611304405857535,0.0228257578633287,2022-05-18,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-05-25,"denmark",40,0.639856753604753,0.638289050745363,0.0197771075917329,2022-05-25,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-06-01,"denmark",40,0.638339400291443,0.63930196762085,0.017529983446002,2022-06-01,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-06-08,"denmark",40,0.62943852879107,0.631560260429978,0.0161018755170516,2022-06-08,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-06-15,"denmark",40,0.621702086180449,0.621764879673719,0.0154689276823773,2022-06-15,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-06-22,"denmark",39.7,0.604732607038958,0.602248341217637,0.0169036269337604,2022-06-22,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-06-29,"denmark",38.8,0.461174384030429,0.460126199350729,0.0145607452404189,2022-06-29,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-07-06,"denmark",40,0.380704375830564,0.380068356340582,0.0210751516913825,2022-07-06,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-07-13,"denmark",40,0.32689656317234,0.324144082409995,0.0217133709562144,2022-07-13,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-07-20,"denmark",40,0.272703159919807,0.270253272993224,0.0177213859943939,2022-07-20,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-07-27,"denmark",40,0.256093811988831,0.255423665046692,0.0177622034680098,2022-07-27,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-08-03,"denmark",40,0.229561594447919,0.229353644219892,0.0170561812036404,2022-08-03,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-08-10,"denmark",40,0.214130709746054,0.212766164913774,0.015191400382069,2022-08-10,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-08-17,"denmark",40,0.188887590010251,0.187158802258117,0.0135120978312832,2022-08-17,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-08-24,"denmark",40,0.177092567033001,0.17706855099116,0.0130675135712538,2022-08-24,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-08-31,"denmark",40,0.172233661689929,0.171179859978812,0.0157508200167545,2022-08-31,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-09-07,"denmark",40,0.206115330641086,0.205431314615103,0.0148811182723595,2022-09-07,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-09-14,"denmark",40,0.237671379859631,0.235969332548288,0.0185731285466597,2022-09-14,2022,"OG2_residual",2022,7
"OG2","OG2_residual","1-b","OG2 2021","OG2 andet 2022","denmark","25-15",2022-09-21,"denmark",40,0.283092802762985,0.283603751659393,0.0179660327732563,2022-09-21,2022,"OG2_residual",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-03-31,"denmark",40,0.190133003145456,0.190793236345053,0.0141262104734778,2021-03-31,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-04-07,"denmark",40,0.19228019764026,0.194593791663647,0.0161291016265749,2021-04-07,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-04-14,"denmark",39.8333333333333,0.204919536908468,0.207102390627066,0.016908847571661,2021-04-14,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-04-21,"denmark",39.952380952381,0.2054746472055,0.20575592950696,0.0173689275869124,2021-04-21,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-04-28,"denmark",40,0.231597382967409,0.229141609505155,0.0177439921483033,2021-04-28,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-05-05,"denmark",40,0.292450613097141,0.289563531415504,0.0182774807816665,2021-05-05,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-05-12,"denmark",40,0.333826485433077,0.330737349756977,0.0166510869993975,2021-05-12,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-05-19,"denmark",40,0.393488933418628,0.390441716613626,0.0152332738268289,2021-05-19,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-05-26,"denmark",40,0.562761044218427,0.561225485234033,0.0149664702559156,2021-05-26,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-06-02,"denmark",40,0.645655145505806,0.644761826955911,0.0108909644105862,2021-06-02,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-06-09,"denmark",40,0.675602181391283,0.675234128128398,0.0101335482163862,2021-06-09,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-06-16,"denmark",40,0.703985386622416,0.70438424615891,0.0084642010553461,2021-06-16,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-06-23,"denmark",40,0.719610869884491,0.71911396086216,0.0069403087254613,2021-06-23,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-06-30,"denmark",40,0.682010105799655,0.682361295575998,0.0089963962884657,2021-06-30,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-07-07,"denmark",40,0.594981958519439,0.595871281715072,0.0132375796781662,2021-07-07,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-07-14,"denmark",40,0.452140350502973,0.451699423090536,0.0160662544539616,2021-07-14,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-07-21,"denmark",40,0.345859462661402,0.346880672233445,0.0142745240591466,2021-07-21,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-07-28,"denmark",40,0.288588762283325,0.288999845584234,0.0125829611594478,2021-07-28,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-08-04,"denmark",40,0.256450879938748,0.25590381350647,0.0130087100507906,2021-08-04,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-08-11,"denmark",39.9914285714286,0.241536790065619,0.241996010079676,0.0131554022708869,2021-08-11,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-08-18,"denmark",39.88,0.223345927596092,0.223794673681259,0.0125555907934904,2021-08-18,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-08-25,"denmark",39.875,0.218816915526986,0.219329819083214,0.0169210585299879,2021-08-25,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-09-01,"denmark",39.9964285714286,0.225157384308321,0.22525282209473,0.0175764722616544,2021-09-01,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-09-08,"denmark",40,0.188982650105442,0.188756328971161,0.0137058411235013,2021-09-08,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-09-15,"denmark",40,0.202259697020054,0.199965933507139,0.0171602452597157,2021-09-15,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-09-22,"denmark",40,0.299397846062978,0.299433608849843,0.0144988391548395,2021-09-22,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-09-29,"denmark",40,0.305036650763618,0.306231763627794,0.0186394394064942,2021-09-29,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-10-06,"denmark",40,0.310754790665611,0.312706362396952,0.0222213362521004,2021-10-06,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-10-13,"denmark",40,0.339222451051076,0.339766861427398,0.0273899782803796,2021-10-13,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-10-20,"denmark",40,0.3657182936485,0.36447502558048,0.029564596282748,2021-10-20,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-10-27,"denmark",40,0.378788370570857,0.37505672880254,0.0263440248397803,2021-10-27,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-11-03,"denmark",40,0.408771882454554,0.405190013349056,0.0269964064937084,2021-11-03,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-11-10,"denmark",40,0.446443319320679,0.444210380315781,0.0294092213734984,2021-11-10,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-11-17,"denmark",40,0.484114756186803,0.483230747282505,0.0318220362532883,2021-11-17,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-11-24,"denmark",40,0.509325257454176,0.509554678427258,0.03333178746935,2021-11-24,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-12-01,"denmark",40,0.507121700404295,0.507946450763674,0.0328547986252094,2021-12-01,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-12-08,"denmark",40,0.504087414314498,0.505491794045292,0.0323176055368202,2021-12-08,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-12-15,"denmark",40,0.5010531282247,0.50303713732691,0.0317804124484311,2021-12-15,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-12-22,"denmark",40,0.498018842134903,0.500582480608527,0.0312432193600419,2021-12-22,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2021-12-29,"denmark",40,0.494984556045105,0.498127823890145,0.0307060262716528,2021-12-29,2021,"MIN",2021,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-01-05,"denmark",40,0.491950269955308,0.495673167171763,0.0301688331832636,2022-01-05,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-01-12,"denmark",40,0.48891598386551,0.493218510453381,0.0296316400948745,2022-01-12,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-01-19,"denmark",40,0.485881697775713,0.490763853734998,0.0290944470064853,2022-01-19,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-01-26,"denmark",40,0.478859970882249,0.483904021539922,0.0291904118348921,2022-01-26,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-02-02,"denmark",40,0.417301520705223,0.418130397796631,0.0314814150333404,2022-02-02,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-02-09,"denmark",40,0.387271105178765,0.389903335699013,0.0294782024409089,2022-02-09,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-02-16,"denmark",40,0.392319716513157,0.393989987671375,0.0201063491404056,2022-02-16,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-02-23,"denmark",40,0.396792083978653,0.398475114788328,0.0159655729574816,2022-02-23,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-03-02,"denmark",40,0.402337092019263,0.401193703923907,0.017215845662923,2022-03-02,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-03-09,"denmark",40,0.373256307982263,0.375189187271254,0.0147097564878917,2022-03-09,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-03-16,"denmark",40,0.335130045811335,0.335141181945801,0.015747494995594,2022-03-16,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-03-23,"denmark",40,0.330040585072268,0.329791295031706,0.0174582996405661,2022-03-23,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-03-30,"denmark",40,0.354203036498456,0.354241288843609,0.0190017386339604,2022-03-30,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-04-06,"denmark",40,0.371127810080846,0.37062889734904,0.0147512576232353,2022-04-06,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-04-13,"denmark",40,0.396751407782237,0.394479270776113,0.0151241987322767,2022-04-13,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-04-20,"denmark",40,0.418376100914819,0.417545203651701,0.0156496297568082,2022-04-20,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-04-27,"denmark",40,0.450390362922026,0.449169145554912,0.0190980426529992,2022-04-27,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-05-04,"denmark",40,0.476636860443621,0.475425503691848,0.020410062469618,2022-05-04,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-05-11,"denmark",40,0.517460842927297,0.518634339173635,0.0166832609878232,2022-05-11,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-05-18,"denmark",40,0.552642977899975,0.550753500726488,0.0221367693609661,2022-05-18,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-05-25,"denmark",40,0.585243012555062,0.580622711824992,0.0268535045892118,2022-05-25,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-06-01,"denmark",40,0.586857843399048,0.583492517471313,0.0227289620786905,2022-06-01,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-06-08,"denmark",40,0.584886251017451,0.58323935046792,0.0187168928678147,2022-06-08,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-06-15,"denmark",40,0.589608762413263,0.58882199972868,0.0181293353671208,2022-06-15,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-06-22,"denmark",40,0.586643997100847,0.586848662474326,0.0228321880650972,2022-06-22,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-06-29,"denmark",40,0.446855788416677,0.444918445023623,0.0192001343450763,2022-06-29,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-07-06,"denmark",40,0.356738510456952,0.354988875714215,0.0158315866508267,2022-07-06,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-07-13,"denmark",40,0.30755870363542,0.306567391114575,0.0167390832211822,2022-07-13,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-07-20,"denmark",40,0.256839801351745,0.25662998739001,0.0133927949317186,2022-07-20,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-07-27,"denmark",40,0.253554243933071,0.252899294549769,0.0149414657869122,2022-07-27,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-08-03,"denmark",40,0.218304952473513,0.218477630455579,0.016295432703503,2022-08-03,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-08-10,"denmark",40,0.203468253969082,0.20377712244434,0.0152891106387999,2022-08-10,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-08-17,"denmark",40,0.188418945031507,0.188856085762381,0.0123883738581623,2022-08-17,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-08-24,"denmark",40,0.178775722533464,0.178786059415766,0.0132976632166121,2022-08-24,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-08-31,"denmark",40,0.161477609830243,0.160197546865259,0.0141923800643001,2022-08-31,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-09-07,"denmark",40,0.17846478415387,0.176881871053151,0.0102645677980035,2022-09-07,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-09-14,"denmark",40,0.211055286228657,0.208323001861572,0.0159256400074809,2022-09-14,2022,"OG2",2022,7
"MIN","OG2","10-c","Mineral N 2021","OG2 2022","denmark","25-23",2022-09-21,"denmark",40,0.245932568609714,0.244710913300514,0.0163695218972861,2022-09-21,2022,"OG2",2022,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-03-31,"denmark",40,0.182703935674259,0.184320945824895,0.0174516475360308,2021-03-31,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-04-07,"denmark",40,0.195744792721709,0.196756469757379,0.0165949088527637,2021-04-07,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-04-14,"denmark",39.8333333333333,0.206074140965939,0.206168745954831,0.012869991051654,2021-04-14,2021,"MIN",2021,7
"MIN","OG2","9-c","Mineral N 2021","OG2 2022","denmark","25-26",2021-04-21,"denmark",39.952380952381,0.198302823784096,0.197865457407066,0.0130196218600585,2021-04-21,2021,"MIN",2021,7
