"PLOT_ID","timestamp","Block_a","Block_b","NDVI","NDRE","Treatment_2021","Treatment_2022","delta_time","clay","boron","calcium","copper","fineSand","humus","potassium","magnesium","phosphorus","rt","sand","totalN","zinc","silt","jb","coarseSand","altitude","ph","fiSoil"
"8-d",2022-09-07,"Mineral N 2021","Kontrol 2022",0.26994272853647,0.195217201752322,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-09-14,"Mineral N 2021","Kontrol 2022",0.31782341003418,0.225964210927486,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"8-d",2022-09-21,"Mineral N 2021","Kontrol 2022",0.368517470359802,0.294580088555813,"MIN","CON",7,13.8976902009192,4.89232127948575,0,1.88041347429406,40.5410584959211,2.96419888138463,12.6222927346425,5.76789665885997,2.26907507136203,6.42783566914019,74.5421638939331,0,0,8.59594722449051,5.99261185505626,34.001104649668,23.6597338337937,5.92783566914018,0
"7-d",2021-03-31,"Mineral N 2021","Kontrol 2022",0.270106337609745,0.194486807499613,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-04-07,"Mineral N 2021","Kontrol 2022",0.284438454172238,0.202492135925358,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-04-14,"Mineral N 2021","Kontrol 2022",0.425717562437057,0.215537453691165,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-04-21,"Mineral N 2021","Kontrol 2022",0.27457780284541,0.216964493461308,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-04-28,"Mineral N 2021","Kontrol 2022",0.367959316225112,0.240259052205243,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-05-05,"Mineral N 2021","Kontrol 2022",0.415411835207659,0.312499378334012,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-05-12,"Mineral N 2021","Kontrol 2022",0.434333170161528,0.362626644080145,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-05-19,"Mineral N 2021","Kontrol 2022",0.526135415385205,0.426606193745047,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-05-26,"Mineral N 2021","Kontrol 2022",0.77227637868423,0.573453609432493,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
