"Treatment_2021","Treatment_2022","PLOT_ID","Year_estab","Block_a","Block_b","Treatment order","Order original","unique id","country.x","plot_number","Anthesis 23-06-2021 Biomass dryweight (kg/ha)","Harvest 06-08-2021 harvestable (grain) yield 15 % moisture (kg/ha)","16-11-2021 Biomass dryweight (kg/ha)","Anthesis 31-05-2022 Biomass dryweight (kg/ha)","Harvest 11-08-2022 harvestable (grain) yield 15 % moisture (kg/ha)","Field sheet order","timestamp","country.y","count","max","mean","min","median","std","Date","Year_obs","Treatment","Yearreal","fertiliser_type"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2021-12-08","denmark",6,0.545347112875718,0.65898794503439,0.485775851859496,0.518699289514468,0.0215433059403529,2021-12-08,2021,"SDG","2021","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2021-12-15","denmark",6,0.568941222360501,0.653712633465018,0.499560365095161,0.541018026522719,0.0256988856081779,2021-12-15,2021,"SDG","2021","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2021-12-22","denmark",6,0.592535331845284,0.648437321895645,0.513344878330827,0.56333676353097,0.0298544652760028,2021-12-22,2021,"SDG","2021","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2021-12-29","denmark",6,0.616129441330066,0.643162010326272,0.527129391566492,0.58565550053922,0.0340100449438278,2021-12-29,2021,"SDG","2021","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-01-05","denmark",6,0.639723550814849,0.637886698756899,0.540913904802157,0.607974237547471,0.0381656246116528,2022-01-05,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-01-12","denmark",6,0.663317660299631,0.632611387187526,0.554698418037823,0.630292974555722,0.0423212042794777,2022-01-12,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-01-19","denmark",6,0.670097415345711,0.621553355852295,0.562553603212339,0.634794787247921,0.0419084618871028,2022-01-19,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-01-26","denmark",6,0.639885590626643,0.597773341032175,0.557364266652327,0.600099366444808,0.0314454109622881,2022-01-26,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-02-02","denmark",6,0.602497845888138,0.57281631231308,0.547209799289703,0.572026491165161,0.0207047369331121,2022-02-02,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-02-09","denmark",6,0.42947721694197,0.423547012465341,0.374148413538933,0.398421862295696,0.0200215627306274,2022-02-09,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-02-16","denmark",6,0.401621397052492,0.348248094320297,0.361077935567924,0.386039193187441,0.0148541300690599,2022-02-16,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-02-23","denmark",6,0.478945940732956,0.418151416948863,0.454795390367508,0.464665674737522,0.0082131739971893,2022-02-23,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-03-02","denmark",6,0.519950297616777,0.503498672729447,0.49067507542315,0.502012054125468,0.0097767883202149,2022-03-02,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-03-09","denmark",6,0.504101555971872,0.483943452792508,0.472176302047003,0.480556815153077,0.0109851616545624,2022-03-09,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-03-16","denmark",6,0.439238905906677,0.426024759809176,0.414708435535431,0.425954480965932,0.0082182043697685,2022-03-16,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-03-23","denmark",6,0.424304209117378,0.407186054757663,0.390606319265706,0.406852957925626,0.0121698864012224,2022-03-23,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-03-30","denmark",6,0.456905180322272,0.442821614089466,0.426124621360075,0.44369108283094,0.0104007361348651,2022-03-30,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-04-06","denmark",6,0.465422121683757,0.453327733278275,0.43919856150945,0.455782838662465,0.0091656021463374,2022-04-06,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-04-13","denmark",6,0.485100211699804,0.469461989402771,0.451987169186274,0.47365897099177,0.0123028449093302,2022-04-13,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-04-20","denmark",6,0.488047462488924,0.476234325340816,0.46092847521816,0.478434784071786,0.0093071254835064,2022-04-20,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-04-27","denmark",6,0.504542672056325,0.495492229656297,0.487651685518878,0.495098440014586,0.0055010844620742,2022-04-27,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-05-04","denmark",6,0.525809175353877,0.514112286117612,0.505148621542113,0.513318508559344,0.0074804834273111,2022-05-04,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-05-11","denmark",6,0.528735700838205,0.51816659201594,0.50647990856351,0.519454958934744,0.0086016178482306,2022-05-11,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-05-18","denmark",6,0.538578222779667,0.525445221101536,0.514552332022611,0.52462722974665,0.0089367443750448,2022-05-18,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-05-25","denmark",6,0.552308797585864,0.537665550949193,0.528071762383485,0.535099829445366,0.0086895594815527,2022-05-25,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-06-01","denmark",6,0.555054979664939,0.546752001558031,0.539228311606816,0.546264691012246,0.0055327695528311,2022-06-01,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-06-08","denmark",6,0.518470268696547,0.509511890821159,0.50100320763886,0.509109360165894,0.0062243855500128,2022-06-08,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-06-15","denmark",6,0.509628094732761,0.497494766488671,0.488400842994452,0.496918758377433,0.0076492706430144,2022-06-15,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-06-22","denmark",6,0.494888981005975,0.482361438684165,0.472776451015047,0.481978409391429,0.0080231351187519,2022-06-22,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-06-29","denmark",6,0.386615143290588,0.37983506036048,0.37239277165155,0.380206160095273,0.0051382955957242,2022-06-29,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-07-06","denmark",6,0.379606261849403,0.367163687944412,0.355434462428093,0.366079948842525,0.0085776507621631,2022-07-06,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-07-13","denmark",6,0.39152524300984,0.376310376488433,0.36281409099394,0.374749857552197,0.0100805893046211,2022-07-13,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-07-20","denmark",6,0.403064342288228,0.385769428564356,0.371581758578102,0.385074954044509,0.0119292392038631,2022-07-20,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-07-27","denmark",6,0.428384940732609,0.415556065060876,0.404439013112675,0.416873449629003,0.0089244782416657,2022-07-27,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-08-03","denmark",6,0.439796081611088,0.428475072189253,0.413350646593133,0.428469030224547,0.0090063212496437,2022-08-03,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-08-10","denmark",6,0.403484264654773,0.389792397770346,0.375581649189093,0.389567936865651,0.0098643432946267,2022-08-10,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-08-17","denmark",6,0.359830717423132,0.345732916146517,0.330672539770603,0.346987451825823,0.0106225419689768,2022-08-17,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-08-24","denmark",6,0.354566013706582,0.340394955128431,0.322969552661691,0.342362441122532,0.0115523970120453,2022-08-24,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-08-31","denmark",6,0.407288102166993,0.391161846263068,0.373368588586648,0.390606063817229,0.0111254398555805,2022-08-31,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-09-07","denmark",6,0.444147002484117,0.430673659912177,0.414845992766675,0.430169299244881,0.0100866719038181,2022-09-07,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-09-14","denmark",6,0.523457892239094,0.511530391871929,0.495705835521221,0.514062598347664,0.0100482341367751,2022-09-14,2022,"SDG","2022","bbf"
"SDG","SDG","2b-8",2021,"1a","2b",75,46,91,"denmark","26-91",6914.8,6950.366124,292.8466667,3269.846667,1236.792225,35,"2022-09-21","denmark",6,0.571873909235001,0.5515560567379,0.531066638231277,0.553089433908463,0.014458191441372,2022-09-21,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-09-01","denmark",6,0.532899801321581,0.519451849213263,0.489568048593949,0.511738759015693,0.0145986377068345,2021-09-01,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-09-08","denmark",6,0.421722068436562,0.411285992889177,0.381247805934104,0.404146291197292,0.0136182005147612,2021-09-08,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-09-15","denmark",6,0.335146632459429,0.319135030110677,0.30074863963657,0.319614324304793,0.0112443753621644,2021-09-15,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-09-22","denmark",6,0.30537752310435,0.2915128916502,0.276574122409026,0.291155825058619,0.0094724336328605,2021-09-22,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-09-29","denmark",6,0.340874228212568,0.324936101833979,0.30893214378092,0.324004424942864,0.0104851072861088,2021-09-29,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-10-06","denmark",6,0.37221452652935,0.361415439181858,0.336042773037676,0.351490858646612,0.0118317443116139,2021-10-06,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-10-13","denmark",6,0.443033535565649,0.434568302498923,0.397625698929741,0.417721679522878,0.0152506507888791,2021-10-13,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-10-20","denmark",6,0.508470599467938,0.48345610499382,0.460086604723564,0.484518284981067,0.0158391111315442,2021-10-20,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-10-27","denmark",6,0.530168825817341,0.506494377340589,0.481420686561728,0.507157284680013,0.0146905584080299,2021-10-27,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-11-03","denmark",6,0.55744817521837,0.529188901185989,0.49967832573586,0.529828619625833,0.0179022550712236,2021-11-03,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-11-10","denmark",6,0.587264398733775,0.551727175712585,0.516537581880887,0.552514652411143,0.02309588327383,2021-11-10,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-11-17","denmark",6,0.61708062224918,0.574265450239182,0.533396838025914,0.575200685196453,0.0282895114764364,2021-11-17,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-11-24","denmark",6,0.582253599202804,0.588554410758067,0.465640119780696,0.525141797991645,0.0408047731069993,2021-11-24,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-12-01","denmark",6,0.533454906625243,0.58469488045999,0.398857848862043,0.468098424661618,0.0476206238202464,2021-12-01,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-12-08","denmark",6,0.542525317806464,0.580285395894732,0.417164011643483,0.480413553806452,0.0443514903577474,2021-12-08,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-12-15","denmark",6,0.551595728987685,0.575875911329474,0.435470174424923,0.492728682951285,0.0410823568952484,2021-12-15,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-12-22","denmark",6,0.560666140168905,0.571466426764216,0.453776337206364,0.505043812096119,0.0378132234327495,2021-12-22,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2021-12-29","denmark",6,0.569736551350126,0.567056942198958,0.472082499987804,0.517358941240953,0.0345440899702505,2021-12-29,2021,"SDG","2021","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-01-05","denmark",6,0.578806962531347,0.5626474576337,0.490388662769244,0.529674070385786,0.0312749565077515,2022-01-05,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-01-12","denmark",6,0.587877373712567,0.558237973068442,0.508694825550685,0.54198919953062,0.0280058230452526,2022-01-12,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-01-19","denmark",6,0.59488465004488,0.556632092915581,0.522054590243887,0.552692095697909,0.0253278789913875,2022-01-19,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-01-26","denmark",6,0.597353029709596,0.561194142469993,0.524532279142967,0.559848079314599,0.023950551636517,2022-01-26,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-02-02","denmark",6,0.558868292719126,0.510627552866936,0.492494206875563,0.527204426005483,0.0219675443368032,2022-02-02,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-02-09","denmark",6.21428571428571,0.424242773758514,0.367264705044883,0.366962428071669,0.397552359583122,0.0195303537184372,2022-02-09,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-02-16","denmark",6.21428571428571,0.380972051194736,0.325884855606339,0.339940654379981,0.365848920175007,0.0136340703216514,2022-02-16,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-02-23","denmark",6,0.452638772981507,0.392464247810376,0.428715733545167,0.441310388701303,0.0083226705901324,2022-02-23,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-03-02","denmark",6,0.503252177720978,0.491428112699872,0.478220368425051,0.492436961758704,0.0084333210141353,2022-03-02,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-03-09","denmark",6,0.471535658197744,0.453332392587548,0.435764577062357,0.451960638165474,0.0118706266706188,2022-03-09,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-03-16","denmark",6,0.426133582989375,0.414676134785016,0.399856453140577,0.416279206673304,0.0085816057398915,2022-03-16,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-03-23","denmark",6,0.40211798836078,0.391837526644979,0.382135662649359,0.391560096825872,0.0069491394138562,2022-03-23,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-03-30","denmark",6,0.427377298296917,0.415411241707348,0.406516688210624,0.414005659875416,0.0078275991074319,2022-03-30,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-04-06","denmark",6,0.450197180112203,0.42404158115387,0.40853174328804,0.421258842945099,0.0149350041523575,2022-04-06,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-04-13","denmark",6,0.472845117251078,0.449617224931717,0.43365443944931,0.447306001186371,0.0139614859595894,2022-04-13,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-04-20","denmark",6,0.481484970876149,0.464880753840719,0.450204055224146,0.463046906249864,0.0114247885399631,2022-04-20,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-04-27","denmark",6,0.51969987154007,0.495567950667167,0.477070404558766,0.493103060187126,0.0160016422445068,2022-04-27,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-05-04","denmark",6,0.563950122467109,0.528560903607583,0.50047650553134,0.524307443779342,0.0246562534225724,2022-05-04,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-05-11","denmark",6,0.559713720085741,0.534307897341352,0.513067956043392,0.532120123380373,0.0169557467672363,2022-05-11,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-05-18","denmark",6,0.581308599780588,0.552717782118741,0.524006473667481,0.55256181604722,0.0208162026589407,2022-05-18,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-05-25","denmark",6,0.605082526176917,0.573202232352826,0.538194610541608,0.574144756593624,0.0244591432709653,2022-05-25,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-06-01","denmark",6,0.631233479295458,0.59135771834332,0.550619040216718,0.573136729853494,0.0322717476103987,2022-06-01,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-06-08","denmark",6,0.637496134266257,0.587533945622651,0.534894531592727,0.555722488090396,0.0423354925587773,2022-06-08,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-06-15","denmark",6,0.628867674618959,0.583710172901983,0.540947336703539,0.566523138433695,0.0349340420216321,2022-06-15,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-06-22","denmark",6,0.638806040851133,0.585980582033625,0.559443114964025,0.591953811315554,0.0295430788105087,2022-06-22,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-06-29","denmark",6,0.559564497357323,0.483737095126084,0.503131952739897,0.529185950543199,0.0199336715840867,2022-06-29,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-07-06","denmark",6,0.473726471265157,0.442326417991093,0.439879516760508,0.458759143948555,0.011788033414632,2022-07-06,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-07-13","denmark",6,0.443325969789709,0.435549419905458,0.426209249666759,0.436247141233512,0.0059287960591193,2022-07-13,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-07-20","denmark",6,0.432240483590535,0.42004268850599,0.407393162591117,0.420118451969964,0.0083689044296209,2022-07-20,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-07-27","denmark",6,0.4524662733078,0.440101298689842,0.428453584015369,0.440794256329536,0.0084101452026516,2022-07-27,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-08-03","denmark",6,0.426938771137169,0.415042257734707,0.401929421844531,0.417191631179683,0.0088198556854598,2022-08-03,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-08-10","denmark",6,0.406321084925107,0.392387162361826,0.372893627504913,0.396526793132023,0.0119745127134481,2022-08-10,2022,"SDG","2022","bbf"
"SDG","SDG","8a-8",2021,"2a","1b",76,41,108,"denmark","26-108",3995.9,4444.956966,160.68,2935.746667,2253.680686,36,"2022-08-17","denmark",6,0.36529924135123,0.346331872578178,0.329868409782648,0.346437280731542,0.0114827750117651,2022-08-17,2022,"SDG","2022","bbf"
